Nome,Descrição,Imagem,id_
War Machine (Parnell Jacobs),"Parnell Jacobs was a member of the U.S. Army who fought in Sin-Congese civil war in Asia alongside Jim Rhodes and who later encountered the discarded armor of Rhodes' superhero alter-ego, War Machine, which Jacobs studied used for the basis of many arms designs.",http://i.annihil.us/u/prod/marvel/i/mg/c/f0/535febf826de5.jpg,G58489G58489
War Machine (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a5647d38b.jpg,S93966S93966
Warbird,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y30979Y30979
Warbound,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/53628de09a012.jpg,H74343H74343
Warhawk (Mitchell Tanner),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E94086E94086
Warlock (Janie Chin),"College design student Janie Chin was transformed by Adam Warlock into a female version of him, who then tried to cure the planet.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T81045T81045
Warlock (Technarchy),"The New Mutants' Warlock is an alien being from an unidentified world where the a sentient life forms are ""techno-organic"" life that resembles circuitry and machinery in various ways.",http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4da612d77cbd0.jpg,N82925N82925
Warpath,"James Proudstar was once a member of Professor X's New Mutants and is currently a member of the X-Men black ops team, X-Force.",http://i.annihil.us/u/prod/marvel/i/mg/2/e0/526035de08b23.jpg,R18768R18768
Warren Worthington III,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X79669X79669
Warstar,"Warstar, a former member of the Imperial Guard, was one of eight Imperial Guardsmen chosen to battle the team of superhuman Earthling mutants known as the X-Men over the fate of Phoenix, a primal force of the cosmos that had assumed the form of the X-Man Jean Grey.",http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c003a73b6673.jpg,A59856A59856
Wasp,"When Janet Van Dyne's father died, she convinced her father's associate Hank Pym to give her a supply of ""Pym particles""; Pym also subjected her to a procedure which granted her the ability to, upon shrinking, grow wings and fire blasts of energy, which she called her ""wasp's stings.""",http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5390dfd5ef165.jpg,C81150C81150
Wasp (Ultimate),"Janet Van Dyne has the ability to shrink down to the size of an insect and has the insect-like properties of her namesake, the wasp.",http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c00329438aa0.jpg,T11829T11829
Wave (Wave),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y74734Y74734
Weapon Omega,,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a526259fd.jpg,T77252T77252
Weapon X,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K34227K34227
Wendell Rand,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P64030P64030
Wendell Vaughn,,http://i.annihil.us/u/prod/marvel/i/mg/3/80/4c003744919ef.jpg,E16198E16198
Wendigo,,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4ce5a1fa7a013.jpg,K30485K30485
Werewolf By Night,"Jack Russell inherited the curse of lycanthropy from his father, Gregor.",http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c00375df1879.jpg,X74223X74223
Whiplash (Anton Vanko),"Anton Vanko built his own Iron Man armor using a discarded Mark 16 chest plate, intent on exacting his revenge against Tony Stark for what Vanko believed was Stark's involvement in the death of his father.",http://i.annihil.us/u/prod/marvel/i/mg/9/c0/4ce5a8089c2c8.jpg,F35358F35358
Whiplash (Mark Scarlotti),"Filled with dreams of grandeur, Mark Scarlotti was a brilliant young man with a bright future who graduated with top honors from college and immediately had a promising job at Stark International, but it all went south, however, when he became friends with the wrong people who wanted him to develop weapons, which Scarlotti used to become the first Whiplash.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X12701X12701
Whirlwind,"David Cannon was always a bully, so his mutant abilities naturally led him to a life of crime and petty thievery, until his constant defeat at the hands of the Hank Pym and the Wasp led him to create the Whirlwind identity.",http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c7c643e59215.jpg,G80211G80211
Whistler,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,E86649E86649
White Queen (Adrienne Frost),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V17706V17706
White Tiger (Angela Del Toro),"Federal agent Angela Del Toro is the heir to a heroic legacy that began with the Jade Tiger, a long-lost enchanted statue from the fabled kingdom of K'un-Lun, and had been last held by her uncle, Hector Ayala, who fought alongside such heroes as Daredevil and Spider-Man.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X34702X34702
White Tiger (USM),"White Tiger takes everything very seriously. A constant overachiever, she wants to be better and wants the group to be better. With less flashy powers, she feels like she has to work the hardest. 
 
A skilled acrobatic fighter with feline senses and claws. Ava wears a small Tiger amulet on her belt that gives her supernatural powers.

In the field, sheâ€™s constantly frustrated with Spider-Man and his irreverent attitude. But the longer the two fight side by side, the more they will understand one another.",http://i.annihil.us/u/prod/marvel/i/mg/d/c0/52321764379a9.jpg,C43215C43215
Whizzer (Stanley Stewart),Stanley Stewart is a native of the alternate Earth (Earth-S) on which the organization of the superhuman champions known as the Squadron Supreme arose.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,W36279W36279
Wiccan,"Believing himself to be one of the Scarlet Witch's twin boys, Billy Kaplan also has reality-altering powers and is a member of the Young Avengers.",http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003a6e38300.jpg,L48480L48480
Wild Child,"Kyle Gibney's mutant powers emerged at an early age and left him with a freakish appearance, horrifying his parents, who kicked him out of the house, where he was eventually found and experimented upon by the Secret Empire and, later, Department H, who dubbed Gibney Wild Child and placed him with Gamma Flight, the entry-level team whose recruits can eventually graduate to Alpha Flight.",http://i.annihil.us/u/prod/marvel/i/mg/8/00/4c003a6b5d11a.jpg,Q87671Q87671
Wild Child (Age of Apocalypse),"Kyle Gibney was one of the original volunteers for Beta Flight, Canada's attempt at building a super soldier program to secure their borders against the onslaught of Apocalypse and his Infinite soldiers.",http://i.annihil.us/u/prod/marvel/i/mg/2/c0/528d36110a1b9.jpg,V51988V51988
Wild Pack,,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4c0030ee76e95.jpg,G62650G62650
Wildside,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J63535J63535
William Stryker,"William Stryker became convinced that Satan had a plot to corrupt humankind by taking over their souls while still in the womb, resulting in their mutations.",http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c003abcc72e7.jpg,R77763R77763
Wilson Fisk,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P92673P92673
Wind Dancer,"Given the codename Wind Dancer, Sofia Mantega stepped up to lead the New Mutants.",http://i.annihil.us/u/prod/marvel/i/mg/2/20/4c0032802a24d.jpg,C53969C53969
Winter Soldier,,http://i.annihil.us/u/prod/marvel/i/mg/d/03/5265478293c1e.jpg,A65218A65218
Wither,"When his genetic mutation manifested, Kevin Ford accidentally killed his father with his lethal and uncontrollable touch, after which he was recruited as a student at the Xavier Institute.",http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003235e6f1d.jpg,G54306G54306
Wolf Cub,Nicholas Gleason enrolled at the Xavier Institute after being saved from a pair of mutant-haters by X-Men members Cyclops and Chamber.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,G41336G41336
Wolfpack,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Z76781Z76781
Wolfsbane,"Rahne Sinclair was an orphan in Scotland, raised by Reverend Craig, who, when her powers manifested, attempted to perform an exorcism to cast out what he perceived was the devil, after which Rahne was rescued by Doctor Moira MacTaggert who legally adopted her, and was introduced to Charles Xavier and enrolled as part of his New Mutants training team.",http://i.annihil.us/u/prod/marvel/i/mg/3/70/4c003a687658c.jpg,X91894X91894
Wolfsbane (Age of Apocalypse),"An only child, Rahne Sinclair's mutant powers emerged during the culling of Scotland by the Apocalypse's Horseman Mikhail when her parents attempted to hide her, but failed, and Rahne was discovered by Mikhail's hounds and brought before him alongside her parents whom Mikhail made Rahne beg for their lives, making her pledge allegiance to Apocalypse.",http://i.annihil.us/u/prod/marvel/i/mg/3/20/528d3602d37e0.jpg,T52014T52014
Wolver-dok,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,D79418D79418
Wolverine,"Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.",http://i.annihil.us/u/prod/marvel/i/mg/2/60/537bcaef0f6cf.jpg,E18485E18485
Wolverine (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5239c3b29cb40.jpg,N17328N17328
Wolverine (Marvel War of Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/1/60/5239bf9387906.jpg,O78037O78037
Wolverine (Ultimate),"Decades after participating in military airdrops with Captain America during WWII, James Howlett was abducted and experimented upon by a covert government unit, who bonded unbreakable adamantium to his skeleton, implanted three claws in each arm, dubbed him Weapon X and supposedly programmed him to kill any human he came into contact with.",http://i.annihil.us/u/prod/marvel/i/mg/9/03/531773b76840c.jpg,M26284M26284
Wolverine (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/6/90/52d72b4c8376c.jpg,M56119M56119
Wonder Man,"Simon Williams agreed to undergo an experiment to give him superhuman powers, and Baron Zemo gave him the costumed guise of Wonder Man, warning Simon that he would die without further treatments from Zemo in order to ensure his loyalty, but Simon betrayed Zemo to the Avengers and ultimately joined their ranks.",http://i.annihil.us/u/prod/marvel/i/mg/5/40/4ce5a205a2322.jpg,Z42465Z42465
Wong,"When Wong reached adulthood, the Ancient One sent him to the United States to his disciple, Doctor Stephen Strange, where has served Strange loyally and well for many years.",http://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce5a21096f17.jpg,A82585A82585
Wong (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F36923F36923
Wraith,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S37247S37247
Wrecker,"Dirk Garthwaite, the son of a construction worker and abusive father and husband, grew up filled with resentment and anger toward his father, who abandoned the family, and quickly turned to crime, in which he used a crowbar as a reminder of his father, destroying each place he robbed.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,N79607N79607
Wrecking Crew,,http://i.annihil.us/u/prod/marvel/i/mg/c/60/528d35dc8db1d.jpg,V95384V95384
X-23,"A clone of the mutant Wolverine, X-23 was trained as a living weapon by a secretive government agency.  Now residing with the X-Men, she strives to recover her stolen youth and become a fully realized person.",http://i.annihil.us/u/prod/marvel/i/mg/2/a0/50fec5ed6f3de.jpg,W12184W12184
X-51,,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4.jpg,W74517W74517
X-Babies,,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c002e198a6f3.jpg,J14794J14794
X-Cutioner,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O79321O79321
X-Factor,,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5274136b4372f.jpg,L35546L35546
X-Factor Investigations,,http://i.annihil.us/u/prod/marvel/i/mg/f/80/528d35f020202.jpg,P11440P11440
X-Force,,http://i.annihil.us/u/prod/marvel/i/mg/3/03/52603663b553d.jpg,A49881A49881
X-Man,"A clone of Nathan Summers (Cable), Nate Grey was created in the ""Age of Apocalypse"" timeline by that timeline's Mr. Sinister for the sole purpose of destroying Apocalypse.",http://i.annihil.us/u/prod/marvel/i/mg/d/10/535febd73f84f.jpg,E71035E71035
X-Men,"Feared and hated by humans because they're different, the X-Men are heroic mutants, individuals born with special powers who've sworn to use their gifts to protect mutants as well as humans.",http://i.annihil.us/u/prod/marvel/i/mg/8/03/510c08f345938.jpg,J97530J97530
X-Men (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4feb34f2017a0.jpg,Y17551Y17551
X-Ray (James Darnell),"James Darnell, along with his sister, was among the small group led by engineer Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since.",http://i.annihil.us/u/prod/marvel/i/mg/f/40/4c0035a250615.jpg,T14295T14295
X-Statix,,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4c003724ba21f.jpg,T23014T23014
X.S.E.,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A70638A70638
Xavin,,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4ce5a49743462.jpg,K31476K31476
Xorn (Kuan-Yin Xorn),"Xorn, whose mutation manifested as a tiny, powerful star inside his head, was brainwashed into believing he was the reincarnation of Magneto.",http://i.annihil.us/u/prod/marvel/i/mg/d/60/4c00394059727.jpg,T69346T69346
Yellow Claw,"The Yellow Claw is Plan Tzu, the 19th Century descendant of and rightful successor to the legendary warlord Temujin, a.k.a. Genghis Khan.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,F75711F75711
Yellowjacket (Hank Pym),"After brilliant scientist Henry Pym discovered a process in which he could manipulate a newly discovered group of subatomic particles through magnetic fields, he tested the serums on himself and accidentally shrunk himself to the size of an ant.",http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c002df3dd41f.jpg,A35317A35317
Yellowjacket (Rita DeMara),"Rita DeMara, hoping to show off her talent of engineering, stole a copy of the Yellowjacket costume from the Avengers Mansion.",http://i.annihil.us/u/prod/marvel/i/mg/9/f0/5398a8a4b8ca9.jpg,A79209A79209
Yondu,"Yondu Udonta was a game hunter of the primitive Zatoan tribe, which were humanoid beings who were native to Centauri IV.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,B47133B47133
